,TOP,MIDDLE,ADC,SUPPORT,JUNGLE,TEAM
5540,100.0,33.33,64.71,44.44,100.0,1
5541,60.0,50.0,62.5,50.0,42.86,1
5542,50.0,50.0,100.0,57.73,66.67,1
5543,69.23,62.5,100.0,66.67,66.67,1
5544,50.0,41.9,56.52,63.64,42.86,1
5545,62.5,62.5,56.1,75.0,100.0,1
5546,48.77,50.0,37.5,100.0,59.57,1
5547,0.0,54.55,66.67,0.0,62.5,1
5548,12.5,57.8,45.45,53.85,63.16,1
5549,43.75,48.0,0.0,50.0,80.0,1
5550,75.0,66.67,43.75,63.64,66.67,1
5551,66.67,38.1,73.91,75.0,44.44,1
5552,60.0,52.63,85.71,100.0,100.0,1
5553,20.0,66.67,33.33,50.65,0.0,1
5554,42.86,31.25,75.0,100.0,33.33,1
5555,75.0,50.0,50.0,40.0,40.7,1
5556,50.79,50.0,68.29,60.78,26.67,1
5557,40.0,0.0,50.91,0.0,0.0,1
5558,53.77,40.0,75.0,54.39,34.78,1
5559,50.79,56.25,66.67,16.67,26.67,1
5560,52.46,50.0,100.0,25.0,71.43,1
5561,0.0,50.0,0.0,33.33,0.0,1
5562,100.0,70.83,100.0,59.38,75.0,1
5563,0.0,50.0,71.43,53.33,50.0,1
5564,33.33,100.0,100.0,100.0,25.0,1
5565,75.0,38.89,33.33,0.0,20.0,1
5566,57.14,58.33,48.84,100.0,58.82,1
5567,25.0,50.0,0.0,75.0,50.0,1
5568,0.0,61.11,50.0,42.55,0.0,1
5569,50.79,57.69,58.14,40.0,63.64,1
5570,62.03,50.0,55.56,100.0,52.63,1
5571,100.0,46.67,60.87,50.0,45.45,1
5572,100.0,50.0,43.28,83.33,80.0,1
5573,81.82,0.0,50.0,48.81,0.0,1
5574,53.33,50.0,50.0,55.56,76.0,1
5575,46.15,66.67,50.0,48.53,85.71,1
5576,100.0,100.0,55.56,57.14,52.67,1
5577,55.38,100.0,66.67,44.44,50.0,1
5578,66.67,33.33,62.5,60.0,0.0,1
5579,75.0,33.33,44.44,47.83,75.0,1
5580,52.94,50.0,50.0,59.09,50.0,1
5581,75.0,44.94,0.0,0.0,53.33,1
5582,50.0,0.0,40.0,33.33,60.0,1
5583,45.45,100.0,100.0,60.0,58.33,1
5584,60.71,46.94,18.18,50.0,53.49,1
5585,100.0,50.0,53.33,58.33,60.87,1
5586,0.0,0.0,43.18,60.0,0.0,1
5587,50.79,54.93,63.16,47.06,26.67,1
5588,100.0,63.64,37.5,44.23,37.5,1
5589,45.45,66.67,100.0,25.0,66.67,1
5590,37.5,66.67,63.64,33.33,42.86,1
5591,47.06,66.67,71.43,53.85,58.82,1
5592,51.74,50.0,33.33,27.78,66.0,1
5593,42.86,100.0,100.0,52.94,28.57,1
5594,33.33,54.29,40.82,49.85,16.67,1
5595,66.67,47.5,60.0,50.0,57.14,1
5596,44.44,54.24,50.0,80.0,0.0,1
5597,56.52,38.1,27.27,0.0,40.0,1
5598,0.0,0.0,0.0,40.0,57.14,1
5599,60.0,52.38,100.0,57.89,60.71,1
5600,100.0,66.67,62.22,83.33,52.94,1
5601,33.33,70.0,42.86,60.0,77.78,1
5602,42.86,54.55,80.0,50.0,50.0,1
5603,0.0,0.0,69.23,33.33,0.0,1
5604,54.55,64.71,57.14,44.44,100.0,1
5605,56.25,66.67,40.74,50.0,53.33,1
5606,28.57,57.5,50.0,100.0,65.0,1
5607,50.0,64.71,41.67,63.89,36.36,1
5608,66.67,100.0,100.0,44.44,100.0,1
5609,30.0,0.0,52.63,41.94,33.33,1
5610,60.0,100.0,64.29,50.0,0.0,1
5611,0.0,0.0,36.36,50.0,50.0,1
5612,12.5,49.5,75.0,48.0,28.0,1
5613,45.83,61.9,100.0,40.0,54.59,1
5614,45.45,50.0,48.75,44.44,53.42,1
5615,0.0,0.0,42.86,33.33,50.0,1
5616,60.0,75.0,48.28,68.75,50.0,1
5617,50.0,47.06,68.75,60.0,50.0,1
5618,46.15,52.78,60.66,43.59,40.0,1
5619,0.0,53.12,50.0,20.0,25.0,1
5620,61.36,50.0,55.56,66.67,68.42,1
5621,0.0,28.57,50.0,0.0,36.36,1
5622,50.0,0.0,0.0,0.0,71.43,1
5623,44.44,100.0,66.67,100.0,50.0,1
5624,35.71,50.0,30.0,80.0,74.42,1
5625,64.29,64.29,37.5,80.0,100.0,1
5626,69.57,100.0,33.33,51.18,56.0,1
5627,35.29,100.0,58.82,50.0,100.0,1
5628,54.17,44.44,60.83,64.29,49.28,1
5629,0.0,0.0,0.0,35.71,50.0,1
5630,0.0,50.0,60.0,0.0,85.71,1
5631,66.67,33.33,100.0,54.69,50.0,1
5632,50.0,76.92,100.0,100.0,53.57,1
5633,56.8,60.8,58.62,54.02,48.61,1
5634,40.0,50.0,46.15,36.36,55.56,1
5635,100.0,100.0,60.0,33.33,50.0,1
5636,60.0,50.0,88.89,66.67,66.67,1
5637,35.71,20.0,53.49,66.67,48.96,1
5638,100.0,40.0,56.25,100.0,100.0,1
5639,33.33,50.0,50.0,46.67,62.5,1
5640,60.0,100.0,70.59,50.0,50.0,1
5641,51.69,50.0,50.0,55.56,67.74,1
5642,48.6,33.33,18.18,25.0,0.0,1
5643,0.0,53.33,40.0,53.57,52.94,1
5644,60.0,57.14,100.0,51.85,58.82,1
5645,25.0,0.0,46.67,49.54,33.33,1
5646,50.0,33.33,50.0,30.0,54.55,1
5647,63.64,60.0,100.0,100.0,85.71,1
5648,100.0,100.0,100.0,100.0,100.0,1
5649,63.41,69.23,40.0,60.0,57.14,1
5650,43.75,0.0,0.0,0.0,50.0,1
5651,100.0,33.33,100.0,100.0,85.71,1
5652,66.67,75.0,100.0,40.0,49.33,1
5653,53.85,60.0,48.0,72.73,83.33,1
5654,16.67,50.0,50.0,50.0,42.86,1
5655,40.0,66.67,56.67,66.67,27.27,1
5656,53.85,69.35,43.4,54.55,100.0,1
5657,50.79,56.52,65.35,51.11,50.0,1
5658,50.0,0.0,0.0,45.0,0.0,1
5659,50.0,40.0,33.33,55.43,0.0,1
5660,33.33,50.0,54.55,72.73,71.43,1
5661,66.67,50.0,75.0,66.67,60.0,1
5662,40.0,0.0,83.33,50.0,50.0,1
5663,23.08,49.41,25.0,50.0,38.46,1
5664,100.0,72.22,50.0,40.0,100.0,1
5665,60.0,100.0,50.0,100.0,85.71,1
5666,50.0,60.0,52.73,53.33,63.64,1
5667,100.0,66.67,100.0,100.0,60.87,1
5668,50.79,0.0,0.0,22.22,55.17,1
5669,51.06,12.5,58.33,38.1,33.33,1
5670,0.0,54.55,50.0,66.67,66.67,1
5671,66.67,0.0,0.0,60.0,0.0,1
5672,51.16,43.16,53.85,45.45,50.0,1
5673,45.0,100.0,60.0,83.33,75.0,1
5674,56.36,60.08,65.62,60.0,57.35,1
5675,48.28,54.55,47.37,56.64,77.78,1
5676,56.05,58.56,25.0,88.89,55.1,1
5677,59.26,48.28,62.5,55.43,54.05,1
5678,54.26,33.33,50.0,57.14,42.86,1
5679,51.49,50.0,66.67,55.86,50.0,1
5680,57.14,30.0,50.0,67.65,100.0,1
5681,62.3,63.89,65.22,58.33,100.0,1
5682,70.0,55.91,54.55,33.33,56.04,1
5683,68.85,70.37,66.67,70.0,55.56,1
5684,57.14,66.67,100.0,100.0,100.0,1
5685,61.11,66.67,60.0,40.91,61.11,1
5686,50.75,66.67,60.0,50.0,68.18,1
5687,44.44,50.0,100.0,50.0,100.0,1
5688,51.52,75.0,36.36,48.68,12.5,1
5689,50.0,50.0,51.72,38.1,50.77,1
5690,0.0,0.0,52.44,61.54,50.0,1
5691,0.0,42.86,44.68,48.39,50.0,1
5692,64.76,64.71,52.38,48.72,60.61,1
5693,60.0,52.17,35.9,53.52,59.09,1
5694,20.0,0.0,42.86,55.43,44.44,1
5695,83.33,50.0,58.54,62.5,73.33,1
5696,50.0,100.0,62.5,45.45,100.0,1
5697,57.61,60.0,52.63,64.37,100.0,1
5698,50.0,44.44,42.86,48.28,40.0,1
5699,43.75,0.0,33.33,0.0,50.87,1
5700,0.0,33.33,44.0,0.0,60.61,1
5701,60.0,80.0,50.0,65.0,0.0,1
5702,40.0,66.67,54.72,56.85,50.0,1
5703,40.0,45.0,50.0,27.27,50.0,1
5704,50.0,66.67,70.0,55.17,40.0,1
5705,66.67,44.19,62.5,44.44,59.09,1
5706,0.0,66.67,56.36,45.45,54.76,1
5707,66.67,60.0,55.32,44.44,58.82,1
5708,40.0,50.0,37.84,25.0,50.0,1
5709,54.55,50.0,33.33,50.0,44.44,1
5710,55.26,50.53,0.0,50.0,0.0,1
5711,50.0,66.67,55.43,33.33,59.26,1
5712,60.0,100.0,28.57,48.24,65.62,1
5713,57.14,75.0,59.15,50.0,57.14,1
5714,50.79,62.5,59.57,33.33,33.33,1
5715,80.0,58.33,50.0,0.0,0.0,1
5716,55.29,50.0,0.0,66.67,0.0,1
5717,66.67,0.0,35.71,0.0,66.67,1
5718,50.0,100.0,100.0,88.89,100.0,1
5719,100.0,44.0,69.23,52.17,50.0,1
5720,53.16,80.0,75.0,88.89,100.0,1
5721,70.0,100.0,54.84,72.73,87.5,1
5722,61.9,44.9,56.25,0.0,54.29,1
5723,64.0,52.5,50.0,62.5,54.05,1
5724,37.5,50.13,50.0,0.0,14.29,1
5725,50.79,100.0,50.0,50.0,36.36,1
5726,57.14,33.33,100.0,55.21,76.92,1
5727,34.38,75.0,50.0,53.57,50.0,1
5728,47.14,21.74,62.5,25.0,61.54,1
5729,33.33,56.03,0.0,46.88,76.92,1
5730,0.0,33.33,54.55,63.64,66.67,1
5731,50.0,0.0,43.75,50.0,30.77,1
5732,53.12,55.0,59.26,38.89,66.67,1
5733,57.14,55.48,40.0,53.85,72.0,1
5734,76.47,47.62,33.33,55.17,55.79,1
5735,33.33,66.67,71.43,64.29,50.0,1
5736,48.08,60.0,56.9,56.25,75.0,1
5737,100.0,100.0,50.0,66.67,70.0,1
5738,50.0,61.11,40.0,16.67,20.0,1
5739,53.85,33.33,47.37,56.0,57.14,1
5740,42.86,51.28,33.33,40.0,62.5,1
5741,37.5,66.67,100.0,66.67,50.0,1
5742,54.94,100.0,50.0,56.85,60.0,1
5743,50.79,75.0,62.5,100.0,100.0,1
5744,72.73,50.0,50.0,57.14,28.57,1
5745,58.33,30.77,66.67,56.85,100.0,1
5746,66.67,47.37,47.06,53.85,100.0,1
5747,100.0,45.45,54.55,85.71,100.0,1
5748,100.0,50.0,66.67,62.5,100.0,1
5749,25.0,52.63,20.0,41.18,50.0,1
5750,50.0,66.67,67.57,0.0,55.0,1
5751,58.82,100.0,100.0,44.44,61.73,1
5752,56.25,0.0,0.0,33.33,69.23,1
5753,55.56,50.0,48.68,47.47,58.33,1
5754,50.0,10.0,55.56,61.54,20.0,1
5755,0.0,0.0,25.0,0.0,64.29,1
5756,50.0,28.57,37.5,48.68,49.19,1
5757,58.25,42.53,50.0,0.0,58.49,1
5758,50.0,27.27,53.33,33.33,83.33,1
5759,53.95,77.78,55.56,46.81,54.63,1
5760,55.56,22.22,0.0,51.43,0.0,1
5761,47.69,50.0,85.71,46.97,68.57,1
5762,25.0,66.07,100.0,50.0,58.78,1
5763,56.67,33.33,72.73,66.67,60.0,1
5764,66.67,100.0,77.78,48.68,68.18,1
5765,66.67,69.23,40.0,50.0,20.0,1
5766,71.43,66.67,66.67,42.86,50.0,1
5767,42.86,53.12,50.0,71.05,51.76,1
5768,60.0,50.0,12.5,0.0,0.0,1
5769,50.79,0.0,0.0,77.78,56.83,1
5770,52.66,42.11,0.0,0.0,50.0,1
5771,68.97,100.0,50.0,25.0,52.0,1
5772,0.0,0.0,56.25,33.33,12.5,1
5773,0.0,50.0,33.33,25.0,0.0,1
5774,68.97,50.0,50.0,63.64,66.67,1
5775,51.85,53.68,53.49,48.39,25.0,1
5776,80.0,52.63,70.0,44.44,50.0,1
5777,50.79,50.0,100.0,50.0,66.67,1
5778,55.56,40.0,37.5,51.72,36.36,1
5779,50.0,50.0,33.33,72.73,44.44,1
5780,57.61,33.33,100.0,71.05,0.0,1
5781,60.0,85.71,55.56,100.0,62.07,1
5782,66.67,72.22,100.0,50.0,50.0,1
5783,60.0,100.0,0.0,62.5,61.82,1
5784,50.0,28.57,50.0,100.0,57.32,1
5785,56.25,53.33,100.0,100.0,83.33,1
5786,70.0,42.86,33.33,54.55,63.64,1
5787,57.14,61.54,100.0,100.0,75.0,1
5788,16.67,44.44,50.0,100.0,100.0,1
5789,71.43,66.67,100.0,70.0,100.0,1
5790,66.67,51.43,43.24,50.0,23.08,1
5791,0.0,0.0,0.0,66.67,66.67,1
5792,49.15,40.0,50.0,0.0,57.83,1
5793,55.56,0.0,50.0,40.35,61.54,1
5794,53.85,51.72,66.67,47.17,60.19,1
5795,100.0,50.0,20.0,83.33,50.0,1
5796,66.67,100.0,56.25,52.29,54.55,1
5797,75.0,30.0,73.33,33.33,83.33,1
5798,0.0,50.0,41.67,40.74,20.0,1
5799,68.85,64.9,52.63,69.35,100.0,1
5800,46.67,53.75,51.06,50.0,36.36,1
5801,50.0,40.0,100.0,100.0,100.0,1
5802,0.0,56.25,43.75,50.0,33.33,1
5803,40.0,46.81,50.0,51.38,33.33,1
5804,49.02,66.67,42.86,50.0,0.0,1
5805,58.11,75.0,33.33,33.33,57.14,1
5806,50.0,100.0,27.27,54.69,50.0,1
5807,71.43,75.0,45.15,100.0,100.0,1
5808,75.0,38.46,50.0,23.08,56.34,1
5809,100.0,100.0,40.0,63.64,66.67,1
5810,45.45,35.71,100.0,20.0,64.71,1
5811,0.0,0.0,55.1,42.86,0.0,1
5812,34.62,45.45,57.14,40.0,50.0,1
5813,50.0,0.0,0.0,50.0,0.0,1
5814,100.0,45.98,70.0,54.55,50.0,1
5815,50.0,75.0,86.67,50.0,100.0,1
5816,36.36,50.0,44.83,69.23,44.19,1
5817,66.67,40.0,55.0,50.0,50.0,1
5818,0.0,80.0,66.67,50.0,66.67,1
5819,53.12,45.45,56.04,40.0,72.73,1
5820,50.0,56.16,37.5,50.0,53.85,1
5821,100.0,64.71,60.71,52.94,100.0,1
5822,0.0,56.16,53.85,56.0,54.29,1
5823,50.0,46.43,59.46,60.98,100.0,1
5824,62.5,69.23,52.08,50.0,50.0,1
5825,83.33,60.0,62.5,53.85,66.67,1
5826,55.56,50.0,57.14,66.67,53.85,1
5827,61.54,33.33,54.1,60.0,64.71,1
5828,50.79,100.0,58.33,50.0,75.0,1
5829,41.67,45.45,100.0,100.0,74.42,1
5830,60.0,57.14,83.33,41.27,75.0,1
5831,77.78,71.43,37.04,62.5,42.86,1
5832,0.0,50.0,0.0,50.0,40.0,1
5833,63.64,72.22,52.0,71.43,85.37,1
5834,58.97,54.76,37.5,45.45,50.0,1
5835,71.43,50.0,0.0,48.0,50.0,1
5836,50.0,66.67,40.0,66.67,0.0,1
5837,50.0,0.0,53.85,51.79,56.25,1
5838,61.54,66.67,55.56,100.0,53.28,1
5839,0.0,20.0,0.0,63.89,33.33,1
5840,80.0,100.0,100.0,58.7,33.33,1
5841,55.56,47.44,50.0,56.52,51.61,1
5842,45.45,40.0,47.55,65.45,63.16,1
5843,84.21,62.5,0.0,33.33,72.73,1
5844,0.0,0.0,0.0,50.0,37.5,1
5845,47.06,70.37,33.33,50.0,100.0,1
5846,57.97,0.0,75.0,50.0,54.55,1
5847,33.33,0.0,50.0,56.25,0.0,1
5848,20.0,47.06,29.41,49.15,42.86,1
5849,45.45,71.43,0.0,63.64,66.67,1
5850,0.0,0.0,55.0,60.0,0.0,1
5851,57.14,50.0,45.07,55.0,56.25,1
5852,100.0,62.5,48.84,100.0,55.46,1
5853,100.0,40.0,25.0,60.0,100.0,1
5854,50.0,45.45,0.0,20.0,50.0,1
5855,53.33,0.0,45.45,50.0,66.67,1
5856,0.0,40.0,58.33,78.57,50.0,1
5857,0.0,46.15,33.33,40.0,46.67,1
5858,71.43,33.33,50.0,50.0,50.0,1
5859,0.0,53.85,50.0,60.0,55.56,1
5860,0.0,58.06,0.0,41.27,50.0,1
5861,50.79,61.54,50.0,76.92,53.49,1
5862,0.0,56.82,44.44,60.0,40.38,1
5863,59.18,61.47,65.22,56.82,100.0,1
5864,39.13,55.32,47.06,35.71,61.11,1
5865,25.0,72.73,50.0,63.16,44.44,1
5866,50.0,50.0,100.0,75.0,44.44,1
5867,62.32,33.33,42.86,100.0,37.5,1
5868,0.0,33.33,0.0,0.0,20.0,1
5869,58.33,82.35,33.33,25.0,80.0,1
5870,73.08,66.67,53.57,46.43,53.85,1
5871,0.0,59.36,54.0,47.06,0.0,1
5872,100.0,12.5,61.9,58.33,25.0,1
5873,66.67,25.0,50.0,50.59,40.0,1
5874,66.67,52.94,53.33,45.07,55.8,1
5875,100.0,43.18,100.0,100.0,100.0,1
5876,0.0,0.0,0.0,0.0,47.06,1
5877,50.0,85.71,100.0,66.67,57.14,1
5878,45.45,57.14,47.06,66.67,72.73,1
5879,0.0,50.0,66.67,50.82,47.62,1
5880,100.0,50.0,42.86,33.33,0.0,1
5881,100.0,83.33,60.71,50.0,100.0,1
5882,50.22,60.7,63.64,33.33,25.0,1
5883,54.55,54.55,53.33,41.67,33.33,1
5884,53.33,57.14,50.0,33.33,52.63,1
5885,100.0,83.33,100.0,100.0,67.59,1
5886,60.0,37.5,62.5,33.33,0.0,1
5887,0.0,0.0,31.25,0.0,66.67,1
5888,63.16,80.0,60.0,51.46,100.0,1
5889,50.79,60.0,63.64,76.92,50.0,1
5890,67.44,66.67,47.83,46.81,40.0,1
5891,100.0,100.0,40.91,65.38,28.57,1
5892,80.0,100.0,42.86,25.0,100.0,1
5893,28.57,0.0,33.33,37.84,52.94,1
5894,100.0,56.82,50.0,83.33,80.0,1
5895,75.0,60.0,50.0,52.88,48.15,1
5896,50.0,40.0,44.68,50.0,77.14,1
5897,66.67,55.88,54.41,50.0,100.0,1
5898,71.43,69.35,56.25,61.73,50.0,1
5899,85.71,60.0,100.0,50.0,45.45,1
5900,33.33,40.0,33.33,55.66,40.0,1
5901,33.33,55.17,0.0,49.02,60.71,1
5902,16.67,61.9,50.0,83.33,100.0,1
5903,33.33,0.0,58.14,53.85,58.54,1
5904,85.71,50.0,50.0,72.55,100.0,1
5905,42.86,50.0,100.0,0.0,46.15,1
5906,28.57,0.0,0.0,0.0,0.0,1
5907,56.05,72.73,50.0,57.28,55.61,1
5908,47.37,55.0,57.14,50.0,54.55,1
5909,50.0,54.17,62.96,58.41,16.67,1
5910,57.14,83.33,53.85,72.73,50.0,1
5911,46.67,51.41,60.0,53.57,33.33,1
5912,50.0,57.89,73.33,70.59,100.0,1
5913,50.0,42.86,50.0,38.71,0.0,1
5914,100.0,50.0,50.0,66.67,83.33,1
5915,0.0,52.63,28.57,53.49,33.33,1
5916,52.1,42.86,51.16,62.67,57.14,1
5917,100.0,33.33,60.0,53.92,61.97,1
5918,28.57,58.06,33.33,52.38,61.11,1
5919,50.0,100.0,61.54,100.0,58.82,1
5920,50.0,0.0,50.0,0.0,0.0,1
5921,59.57,47.37,50.0,25.0,0.0,1
5922,62.5,47.06,48.05,42.0,61.97,1
5923,54.84,56.76,57.14,100.0,52.78,1
5924,71.43,64.81,60.87,41.67,70.0,1
5925,64.0,66.67,47.06,50.0,50.0,1
5926,64.0,66.67,44.44,59.72,62.22,1
5927,52.63,100.0,100.0,42.86,100.0,1
5928,66.67,62.5,60.0,65.22,60.0,1
5929,66.67,33.33,55.56,50.0,54.55,1
5930,33.33,50.0,80.0,62.5,71.43,1
5931,47.22,43.33,51.9,60.0,100.0,1
5932,56.25,41.54,66.67,50.0,0.0,1
5933,56.0,60.0,44.83,50.0,100.0,1
5934,53.85,43.75,63.64,43.3,16.67,1
5935,60.0,16.67,100.0,40.0,75.0,1
5936,50.0,0.0,0.0,0.0,50.0,1
5937,51.96,51.67,56.52,50.0,50.91,1
5938,100.0,80.0,62.5,57.14,57.14,1
5939,60.0,55.26,40.0,52.46,40.0,1
5940,53.85,68.85,66.67,83.33,100.0,1
5941,100.0,55.17,41.67,66.67,65.0,1
5942,64.58,50.0,33.33,64.58,80.0,1
5943,100.0,41.67,52.26,62.5,72.73,1
5944,46.15,100.0,53.57,50.0,71.43,1
5945,53.12,0.0,60.0,0.0,25.0,1
5946,66.35,100.0,50.0,70.0,71.43,1
5947,54.55,41.67,75.0,46.97,60.0,1
5948,42.86,66.67,71.43,57.69,50.0,1
5949,55.06,66.67,100.0,50.0,66.67,1
5950,47.73,60.0,0.0,57.14,75.0,1
5951,58.33,54.34,60.87,47.28,51.87,1
5952,60.87,47.62,40.0,66.67,56.25,1
5953,50.0,63.75,60.47,0.0,83.33,1
5954,61.82,50.0,50.0,53.01,75.0,1
5955,45.45,25.0,33.33,55.56,70.0,1
5956,58.82,0.0,46.15,50.0,58.82,1
5957,75.0,69.35,47.52,100.0,50.0,1
5958,42.86,100.0,58.33,52.38,53.62,1
5959,33.33,57.14,50.0,80.0,46.03,1
5960,54.55,55.56,50.0,65.12,0.0,1
5961,20.0,28.57,40.0,57.14,0.0,1
5962,100.0,50.0,50.0,56.67,66.67,1
5963,58.82,100.0,100.0,58.7,66.67,1
5964,100.0,50.0,41.0,62.5,48.57,1
5965,48.54,57.65,33.33,50.0,55.56,1
5966,50.0,33.33,33.33,52.99,62.79,1
5967,100.0,69.23,50.0,53.33,100.0,1
5968,50.0,60.78,0.0,66.67,65.12,1
5969,55.65,33.33,53.57,63.16,100.0,1
5970,69.23,60.78,51.36,14.29,27.27,1
5971,66.67,100.0,53.33,85.71,51.74,1
5972,60.0,48.0,60.0,55.56,62.5,1
5973,66.67,55.74,0.0,50.0,0.0,1
5974,66.67,40.91,50.0,50.0,54.55,1
5975,72.22,100.0,60.0,100.0,44.0,1
5976,62.5,40.0,0.0,28.57,57.14,1
5977,0.0,50.0,50.0,0.0,50.0,1
5978,41.18,50.0,66.67,20.0,62.5,1
5979,55.56,0.0,100.0,0.0,27.27,1
5980,83.33,62.5,50.48,50.0,40.0,1
5981,53.66,42.86,33.33,37.84,0.0,1
5982,12.5,42.86,50.0,25.0,0.0,1
5983,100.0,71.43,50.0,68.18,100.0,1
5984,52.03,75.0,50.0,56.99,100.0,1
5985,83.33,62.5,71.43,33.33,65.0,1
5986,35.48,63.16,62.5,83.33,100.0,1
5987,100.0,100.0,36.36,80.0,63.16,1
5988,43.75,50.0,50.0,42.31,75.0,1
5989,34.62,0.0,66.67,50.0,0.0,1
5990,33.33,44.44,100.0,100.0,33.33,1
5991,100.0,66.67,42.86,55.43,100.0,1
5992,66.67,100.0,100.0,50.0,40.0,1
5993,100.0,23.08,60.0,100.0,50.0,1
5994,40.0,64.0,54.55,62.5,100.0,1
5995,50.0,50.0,66.67,75.0,33.33,1
5996,69.23,55.56,36.36,62.5,91.67,1
5997,50.0,63.64,42.86,50.0,50.0,1
5998,60.0,16.67,71.43,0.0,54.55,1
5999,72.46,52.38,77.78,54.89,70.0,1
6000,54.17,58.82,75.0,80.0,60.0,1
6001,0.0,52.17,50.0,0.0,0.0,1
6002,53.45,100.0,100.0,75.0,56.76,1
6003,60.0,53.33,65.0,30.0,48.75,1
6004,47.62,50.0,50.0,0.0,60.0,1
6005,56.36,0.0,0.0,33.33,56.45,1
6006,100.0,40.0,57.14,61.54,100.0,1
6007,68.18,100.0,63.64,30.77,100.0,1
6008,50.0,0.0,85.71,50.0,0.0,1
6009,0.0,50.0,50.0,30.77,25.0,1
6010,54.55,66.67,28.57,0.0,52.63,1
6011,23.08,58.82,42.86,66.67,55.84,1
6012,52.73,44.0,58.33,66.67,40.0,1
6013,100.0,69.7,43.75,54.44,66.67,1
6014,72.73,50.0,50.0,25.0,55.56,1
6015,22.22,42.86,69.23,51.76,66.67,1
6016,66.67,52.94,71.43,46.81,71.43,1
6017,66.67,50.0,44.44,100.0,37.5,1
6018,33.33,33.33,58.82,46.81,33.33,1
6019,44.44,64.29,66.67,75.0,50.47,1
6020,25.0,60.0,58.33,43.9,50.0,1
6021,100.0,66.67,47.22,60.0,66.67,1
6022,100.0,100.0,37.5,64.1,100.0,1
6023,0.0,75.0,33.33,0.0,52.0,1
6024,50.0,100.0,37.5,100.0,20.0,1
6025,58.82,57.14,42.86,33.33,60.0,1
6026,66.67,62.26,40.0,54.39,100.0,1
6027,51.91,58.5,43.75,60.0,16.67,1
6028,75.0,85.71,53.49,50.0,50.0,1
6029,30.0,100.0,100.0,75.0,66.67,1
6030,0.0,62.5,58.82,0.0,50.0,1
6031,50.0,58.62,100.0,100.0,52.81,1
6032,60.71,50.0,66.67,37.5,66.67,1
6033,58.54,70.59,42.55,58.7,63.64,1
6034,48.57,100.0,75.0,30.0,50.0,1
6035,62.5,100.0,55.56,56.25,45.83,1
6036,41.67,60.0,50.0,58.33,33.33,1
6037,100.0,66.67,66.67,55.0,55.56,1
6038,50.0,50.0,50.0,0.0,0.0,1
6039,0.0,50.0,0.0,50.0,50.0,1
6040,66.67,0.0,51.79,75.0,0.0,1
6041,38.89,62.5,44.44,54.84,56.25,1
6042,50.79,60.0,100.0,42.86,63.64,1
6043,0.0,50.0,0.0,58.02,0.0,1
6044,50.79,41.67,45.45,55.56,26.67,1
6045,59.38,67.44,33.33,53.33,53.85,1
6046,50.79,56.6,0.0,0.0,63.64,1
6047,50.79,50.0,100.0,76.92,47.73,1
6048,33.33,55.56,54.55,0.0,0.0,1
6049,64.29,50.0,50.0,53.33,56.63,1
6050,64.29,87.5,75.0,45.45,41.67,1
6051,44.44,59.65,53.33,51.82,83.33,1
6052,0.0,25.0,11.11,0.0,50.0,1
6053,71.43,50.0,0.0,0.0,25.0,1
6054,0.0,0.0,0.0,58.06,25.0,1
6055,60.78,66.67,52.17,0.0,55.84,1
6056,78.95,49.49,60.0,100.0,56.6,1
6057,77.78,0.0,33.33,0.0,53.85,1
6058,33.33,0.0,33.33,0.0,0.0,1
6059,51.65,72.73,60.0,51.25,66.67,1
6060,60.0,76.19,54.55,62.5,55.84,1
6061,100.0,63.89,37.5,55.0,59.09,1
6062,75.0,50.0,63.54,70.0,57.01,1
6063,50.0,0.0,16.67,0.0,52.38,1
6064,66.67,56.82,100.0,80.0,50.0,1
6065,60.0,57.14,58.0,40.0,72.73,1
6066,38.46,0.0,0.0,50.0,0.0,1
6067,50.0,66.67,0.0,56.72,61.11,1
6068,0.0,33.33,48.28,50.0,0.0,1
6069,68.42,47.06,52.54,52.83,50.0,1
6070,100.0,50.0,36.36,48.73,50.0,1
6071,58.46,44.83,50.0,46.51,100.0,1
6072,50.0,50.0,100.0,0.0,0.0,1
6073,66.67,33.33,100.0,66.67,100.0,1
6074,0.0,0.0,50.0,80.0,66.67,1
6075,60.0,100.0,66.67,100.0,100.0,1
6076,47.62,50.0,100.0,62.16,35.0,1
6077,50.0,21.43,50.0,48.68,48.28,1
6078,60.0,0.0,48.28,55.56,34.21,1
6079,47.06,40.0,60.0,66.67,25.0,1
6080,0.0,42.86,52.63,46.74,0.0,1
6081,56.0,100.0,100.0,60.87,61.11,1
6082,27.27,47.62,25.0,42.11,54.31,1
6083,100.0,55.56,100.0,72.73,61.82,1
6084,67.24,44.44,48.65,47.59,51.02,1
6085,87.5,100.0,100.0,33.33,80.0,1
6086,52.04,48.65,30.0,0.0,20.0,1
6087,63.41,33.33,35.29,37.5,58.18,1
6088,37.5,100.0,100.0,55.56,33.33,1
6089,51.56,40.0,100.0,33.33,60.0,1
6090,66.67,33.33,66.67,50.0,100.0,1
6091,0.0,0.0,62.5,46.51,0.0,1
6092,50.0,51.61,62.5,51.24,0.0,1
6093,53.45,66.67,0.0,0.0,0.0,1
6094,46.81,41.67,0.0,50.0,0.0,1
6095,55.71,33.33,55.41,100.0,56.76,1
6096,40.0,76.92,0.0,50.0,57.45,1
6097,100.0,66.67,45.83,50.0,66.67,1
